name,method,config,weights,fps,resolution,hardware,dataset,mIoU
EncNet_R-101-D8,encnet,configs/encnet/encnet_r101-d8_4xb4-80k_ade20k-512x512.py,https://download.openmmlab.com/mmsegmentation/v0.5/encnet/encnet_r101-d8_512x512_80k_ade20k/encnet_r101-d8_512x512_80k_ade20k_20200622_101128-dd35e237.pth,14.869888475836431,"(512,512)",V100,ADE20K,42.11
FCN_R-101-D8,fcn,configs/fcn/fcn_r101-d8_4xb4-20k_voc12aug-512x512.py,https://download.openmmlab.com/mmsegmentation/v0.5/fcn/fcn_r101-d8_512x512_20k_voc12aug/fcn_r101-d8_512x512_20k_voc12aug_20200617_010842-0bb4e798.pth,14.810426540284361,"(512,512)",V100,Pascal VOC 2012 + Aug,71.16
GCNet_R-101-D8,gcnet,configs/gcnet/gcnet_r101-d8_4xb4-20k_voc12aug-512x512.py,https://download.openmmlab.com/mmsegmentation/v0.5/gcnet/gcnet_r101-d8_512x512_20k_voc12aug/gcnet_r101-d8_512x512_20k_voc12aug_20200617_165713-6c720aa9.pth,14.79946721918011,"(512,512)",V100,Pascal VOC 2012 + Aug,77.41
FCN_R-101-D8,fcn,configs/fcn/fcn_r101-d8_4xb4-80k_ade20k-512x512.py,https://download.openmmlab.com/mmsegmentation/v0.5/fcn/fcn_r101-d8_512x512_80k_ade20k/fcn_r101-d8_512x512_80k_ade20k_20200615_014143-bc1809f7.pth,14.779781259237364,"(512,512)",V100,ADE20K,39.61
LRASPP_M-V3-D8 (scratch),mobilenet_v3,configs/mobilenet_v3/mobilenet-v3-d8-scratch_lraspp_4xb4-320k_cityscapes-512x1024.py,https://download.openmmlab.com/mmsegmentation/v0.5/mobilenet_v3/lraspp_m-v3-d8_scratch_512x1024_320k_cityscapes/lraspp_m-v3-d8_scratch_512x1024_320k_cityscapes_20201224_220337-9f29cd72.pth,14.771048744460856,"(512,1024)",V100,Cityscapes,67.87
DeepLabV3_R-50-D8,deeplabv3,configs/deeplabv3/deeplabv3_r50-d8_4xb4-80k_ade20k-512x512.py,https://download.openmmlab.com/mmsegmentation/v0.5/deeplabv3/deeplabv3_r50-d8_512x512_80k_ade20k/deeplabv3_r50-d8_512x512_80k_ade20k_20200614_185028-0bb3f844.pth,14.760147601476016,"(512,512)",V100,ADE20K,42.42
UPerNet_Swin-S,swin,configs/swin/swin-small-patch4-window7-in1k-pre_upernet_8xb2-160k_ade20k-512x512.py,https://download.openmmlab.com/mmsegmentation/v0.5/swin/upernet_swin_small_patch4_window7_512x512_160k_ade20k_pretrain_224x224_1K/upernet_swin_small_patch4_window7_512x512_160k_ade20k_pretrain_224x224_1K_20210526_192015-ee2fff1c.pth,14.72103636095981,"(512,512)",V100,ADE20K,47.72
FCN_R-18-D8,fcn,configs/fcn/fcn_r18-d8_4xb2-80k_cityscapes-512x1024.py,https://download.openmmlab.com/mmsegmentation/v0.5/fcn/fcn_r18-d8_512x1024_80k_cityscapes/fcn_r18-d8_512x1024_80k_cityscapes_20201225_021327-6c50f8b4.pth,14.649868151186638,"(512,1024)",V100,Cityscapes,71.11
UPerNet_ConvNeXt-B,convnext,configs/convnext/convnext-base_upernet_8xb2-amp-160k_ade20k-512x512.py,https://download.openmmlab.com/mmsegmentation/v0.5/convnext/upernet_convnext_base_fp16_512x512_160k_ade20k/upernet_convnext_base_fp16_512x512_160k_ade20k_20220227_181227-02a24fc6.pth,14.40922190201729,"(512,512)",V100,ADE20K,48.71
FPN_PCPVT-L,twins,configs/twins/twins_pcpvt-l_fpn_fpnhead_8xb4-80k_ade20k-512x512.py,https://download.openmmlab.com/mmsegmentation/v0.5/twins/twins_pcpvt-l_fpn_fpnhead_8x4_512x512_80k_ade20k/twins_pcpvt-l_fpn_fpnhead_8x4_512x512_80k_ade20k_20211201_105226-bc6d61dc.pth,14.320492624946299,"(512,512)",V100,ADE20K,45.94
DeepLabV3+_R-18-D8,deeplabv3plus,configs/deeplabv3plus/deeplabv3plus_r18-d8_4xb2-80k_cityscapes-512x1024.py,https://download.openmmlab.com/mmsegmentation/v0.5/deeplabv3plus/deeplabv3plus_r18-d8_512x1024_80k_cityscapes/deeplabv3plus_r18-d8_512x1024_80k_cityscapes_20201226_080942-cff257fe.pth,14.269406392694064,"(512,1024)",V100,Cityscapes,76.89
UPerNet_PCPVT-S,twins,configs/twins/twins_pcpvt-s_uperhead_8xb4-160k_ade20k-512x512.py,https://download.openmmlab.com/mmsegmentation/v0.5/twins/twins_pcpvt-s_uperhead_8x4_512x512_160k_ade20k/twins_pcpvt-s_uperhead_8x4_512x512_160k_ade20k_20211201_233537-8e99c07a.pth,14.240956992309883,"(512,512)",V100,ADE20K,46.04
FCN_M-V2-D8,mobilenet_v2,configs/mobilenet_v2/mobilenet-v2-d8_fcn_4xb2-80k_cityscapes-512x1024.py,https://download.openmmlab.com/mmsegmentation/v0.5/mobilenet_v2/fcn_m-v2-d8_512x1024_80k_cityscapes/fcn_m-v2-d8_512x1024_80k_cityscapes_20200825_124817-d24c28c1.pth,14.200511218403863,"(512,1024)",V100,Cityscapes,61.54
DANet_R-101-D8,danet,configs/danet/danet_r101-d8_4xb4-80k_ade20k-512x512.py,https://download.openmmlab.com/mmsegmentation/v0.5/danet/danet_r101-d8_512x512_80k_ade20k/danet_r101-d8_512x512_80k_ade20k_20200615_015126-d0357c73.pth,14.180374361883155,"(512,512)",V100,ADE20K,43.64
DeepLabV3+_R-101-D8,deeplabv3plus,configs/deeplabv3plus/deeplabv3plus_r101-d8_4xb4-160k_ade20k-512x512.py,https://download.openmmlab.com/mmsegmentation/v0.5/deeplabv3plus/deeplabv3plus_r101-d8_512x512_80k_ade20k/deeplabv3plus_r101-d8_512x512_80k_ade20k_20200615_014139-d5730af7.pth,14.16029453412631,"(512,512)",V100,ADE20K,44.6
ANN_R-101-D8,ann,configs/ann/ann_r101-d8_4xb4-80k_ade20k-512x512.py,https://download.openmmlab.com/mmsegmentation/v0.5/ann/ann_r101-d8_512x512_80k_ade20k/ann_r101-d8_512x512_80k_ade20k_20200615_014818-c0153543.pth,14.12030499858797,"(512,512)",V100,ADE20K,42.94
CCNet_R-101-D8,ccnet,configs/ccnet/ccnet_r101-d8_4xb4-80k_ade20k-512x512.py,https://download.openmmlab.com/mmsegmentation/v0.5/ccnet/ccnet_r101-d8_512x512_80k_ade20k/ccnet_r101-d8_512x512_80k_ade20k_20200615_014848-1f4929a3.pth,14.110342881332015,"(512,512)",V100,ADE20K,43.97
NonLocalNet_R-101-D8,nonlocal_net,configs/nonlocal_net/nonlocal_r101-d8_4xb4-20k_voc12aug-512x512.py,https://download.openmmlab.com/mmsegmentation/v0.5/nonlocal_net/nonlocal_r101-d8_512x512_20k_voc12aug/nonlocal_r101-d8_512x512_20k_voc12aug_20200617_222615-948c68ab.pth,14.009526478005045,"(512,512)",V100,Pascal VOC 2012 + Aug,78.15
NonLocalNet_R-101-D8,nonlocal_net,configs/nonlocal_net/nonlocal_r101-d8_4xb4-80k_ade20k-512x512.py,https://download.openmmlab.com/mmsegmentation/v0.5/nonlocal_net/nonlocal_r101-d8_512x512_80k_ade20k/nonlocal_r101-d8_512x512_80k_ade20k_20200615_015758-24105919.pth,13.970382788488404,"(512,512)",V100,ADE20K,42.9
ANN_R-101-D8,ann,configs/ann/ann_r101-d8_4xb4-20k_voc12aug-512x512.py,https://download.openmmlab.com/mmsegmentation/v0.5/ann/ann_r101-d8_512x512_20k_voc12aug/ann_r101-d8_512x512_20k_voc12aug_20200617_222246-2fad0042.pth,13.939224979091163,"(512,512)",V100,Pascal VOC 2012 + Aug,77.47
DeepLabV3_R-18b-D8,deeplabv3,configs/deeplabv3/deeplabv3_r18b-d8_4xb2-80k_cityscapes-512x1024.py,https://download.openmmlab.com/mmsegmentation/v0.5/deeplabv3/deeplabv3_r18b-d8_512x1024_80k_cityscapes/deeplabv3_r18b-d8_512x1024_80k_cityscapes_20201225_094144-46040cef.pth,13.92951664577239,"(512,1024)",V100,Cityscapes,76.26
DeepLabV3_R-50-D8,deeplabv3,configs/deeplabv3/deeplabv3_r50-d8_4xb4-20k_voc12aug-512x512.py,https://download.openmmlab.com/mmsegmentation/v0.5/deeplabv3/deeplabv3_r50-d8_512x512_20k_voc12aug/deeplabv3_r50-d8_512x512_20k_voc12aug_20200617_010906-596905ef.pth,13.879250520471896,"(512,512)",V100,Pascal VOC 2012 + Aug,76.17
DeepLabV3+_R-101-D8,deeplabv3plus,configs/deeplabv3plus/deeplabv3plus_r101-d8_4xb4-20k_voc12aug-512x512.py,https://download.openmmlab.com/mmsegmentation/v0.5/deeplabv3plus/deeplabv3plus_r101-d8_512x512_20k_voc12aug/deeplabv3plus_r101-d8_512x512_20k_voc12aug_20200617_102345-c7ff3d56.pth,13.879250520471896,"(512,512)",V100,Pascal VOC 2012 + Aug,77.22
DMNet_R-101-D8,dmnet,configs/dmnet/dmnet_r101-d8_4xb4-80k_ade20k-512x512.py,https://download.openmmlab.com/mmsegmentation/v0.5/dmnet/dmnet_r101-d8_512x512_80k_ade20k/dmnet_r101-d8_512x512_80k_ade20k_20201215_104812-bfa45311.pth,13.879250520471896,"(512,512)",V100,ADE20K,45.34
FCN_HRNetV2p-W18-Small,hrnet,configs/hrnet/fcn_hr18s_4xb4-80k_isaid-896x896.py,https://download.openmmlab.com/mmsegmentation/v0.5/hrnet/fcn_hr18s_4x4_896x896_80k_isaid/fcn_hr18s_4x4_896x896_80k_isaid_20220118_001603-3cc0769b.pth,13.84083044982699,"(896,896)",V100,iSAID,62.3
DeepLabV3_R-18-D8,deeplabv3,configs/deeplabv3/deeplabv3_r18-d8_4xb2-80k_cityscapes-512x1024.py,https://download.openmmlab.com/mmsegmentation/v0.5/deeplabv3/deeplabv3_r18-d8_512x1024_80k_cityscapes/deeplabv3_r18-d8_512x1024_80k_cityscapes_20201225_021506-23dffbe2.pth,13.779798814937303,"(512,1024)",V100,Cityscapes,76.7
DANet_R-101-D8,danet,configs/danet/danet_r101-d8_4xb4-20k_voc12aug-512x512.py,https://download.openmmlab.com/mmsegmentation/v0.5/danet/danet_r101-d8_512x512_20k_voc12aug/danet_r101-d8_512x512_20k_voc12aug_20200618_070026-d48d23b2.pth,13.76083665886886,"(512,512)",V100,Pascal VOC 2012 + Aug,76.02
CCNet_R-101-D8,ccnet,configs/ccnet/ccnet_r101-d8_4xb4-20k_voc12aug-512x512.py,https://download.openmmlab.com/mmsegmentation/v0.5/ccnet/ccnet_r101-d8_512x512_20k_voc12aug/ccnet_r101-d8_512x512_20k_voc12aug_20200617_193212-0007b61d.pth,13.640703860319192,"(512,512)",V100,Pascal VOC 2012 + Aug,77.27
FPN_R-50,sem_fpn,configs/sem_fpn/fpn_r50_4xb2-80k_cityscapes-512x1024.py,https://download.openmmlab.com/mmsegmentation/v0.5/sem_fpn/fpn_r50_512x1024_80k_cityscapes/fpn_r50_512x1024_80k_cityscapes_20200717_021437-94018a0d.pth,13.539128080151638,"(512,1024)",V100,Cityscapes,74.52
Segmenter_ViT-B_16,segmenter,configs/segmenter/segmenter_vit-b_mask_8xb1-160k_ade20k-512x512.py,https://download.openmmlab.com/mmsegmentation/v0.5/segmenter/segmenter_vit-b_mask_8x1_512x512_160k_ade20k/segmenter_vit-b_mask_8x1_512x512_160k_ade20k_20220105_151706-bc533b08.pth,13.199577613516366,"(512,512)",V100,ADE20K,49.6
PSANet_R-101-D8,psanet,configs/psanet/psanet_r101-d8_4xb4-80k_ade20k-512x512.py,https://download.openmmlab.com/mmsegmentation/v0.5/psanet/psanet_r101-d8_512x512_80k_ade20k/psanet_r101-d8_512x512_80k_ade20k_20200614_185117-1fab60d4.pth,13.130252100840337,"(512,512)",V100,ADE20K,43.8
APCNet_R-101-D8,apcnet,configs/apcnet/apcnet_r101-d8_4xb4-80k_ade20k-512x512.py,https://download.openmmlab.com/mmsegmentation/v0.5/apcnet/apcnet_r101-d8_512x512_80k_ade20k/apcnet_r101-d8_512x512_80k_ade20k_20201214_115704-c656c3fb.pth,13.099292638197536,"(512,512)",V100,ADE20K,45.54
PSPNet_S-101-D8,resnest,configs/resnest/resnest_s101-d8_pspnet_4xb4-160k_ade20k-512x512.py,https://download.openmmlab.com/mmsegmentation/v0.5/resnest/pspnet_s101-d8_512x512_160k_ade20k/pspnet_s101-d8_512x512_160k_ade20k_20200807_145416-a6daa92a.pth,13.020833333333334,"(512,512)",V100,ADE20K,45.44
FCN_HRNetV2p-W18,hrnet,configs/hrnet/fcn_hr18_4xb2-40k_cityscapes-512x1024.py,https://download.openmmlab.com/mmsegmentation/v0.5/hrnet/fcn_hr18_512x1024_40k_cityscapes/fcn_hr18_512x1024_40k_cityscapes_20200601_014216-f196fb4e.pth,12.970168612191959,"(512,1024)",V100,Cityscapes,77.19
FCN_HRNetV2p-W18,hrnet,configs/hrnet/fcn_hr18_4xb4-80k_loveda-512x512.py,https://download.openmmlab.com/mmsegmentation/v0.5/hrnet/fcn_hr18_512x512_80k_loveda/fcn_hr18_512x512_80k_loveda_20211210_203952-93d9c3b3.pth,12.919896640826872,"(512,512)",V100,LoveDA,50.81
FCN_S-101-D8,resnest,configs/resnest/resnest_s101-d8_fcn_4xb4-160k_ade20k-512x512.py,https://download.openmmlab.com/mmsegmentation/v0.5/resnest/fcn_s101-d8_512x512_160k_ade20k/fcn_s101-d8_512x512_160k_ade20k_20200807_145416-d3160329.pth,12.860082304526749,"(512,512)",V100,ADE20K,45.62
UPerNet_SVT-B,twins,configs/twins/twins_svt-b_uperhead_8xb2-160k_ade20k-512x512.py,https://download.openmmlab.com/mmsegmentation/v0.5/twins/twins_svt-b_uperhead_8x2_512x512_160k_ade20k/twins_svt-b_uperhead_8x2_512x512_160k_ade20k_20211202_040826-0943a1f1.pth,12.6598303582732,"(512,512)",V100,ADE20K,48.04
UPerNet_Swin-B,swin,configs/swin/swin-base-patch4-window7-in1k-pre_upernet_8xb2-160k_ade20k-512x512.py,https://download.openmmlab.com/mmsegmentation/v0.5/swin/upernet_swin_base_patch4_window7_512x512_160k_ade20k_pretrain_224x224_1K/upernet_swin_base_patch4_window7_512x512_160k_ade20k_pretrain_224x224_1K_20210526_192340-593b0e13.pth,12.65022137887413,"(512,512)",V100,ADE20K,47.99
PSANet_R-101-D8,psanet,configs/psanet/psanet_r101-d8_4xb4-20k_voc12aug-512x512.py,https://download.openmmlab.com/mmsegmentation/v0.5/psanet/psanet_r101-d8_512x512_20k_voc12aug/psanet_r101-d8_512x512_20k_voc12aug_20200617_110624-946fef11.pth,12.629451881788329,"(512,512)",V100,Pascal VOC 2012 + Aug,77.91
DNLNet_R-101-D8,dnlnet,configs/dnlnet/dnl_r101-d8_4xb4-80k_ade20k-512x512.py,https://download.openmmlab.com/mmsegmentation/v0.5/dnlnet/dnl_r101-d8_512x512_80k_ade20k/dnl_r101-d8_512x512_80k_ade20k_20200826_183354-d820d6ea.pth,12.54075746175069,"(512,512)",V100,ADE20K,43.76
Mask2Former_Swin-B,mask2former,configs/mask2former/mask2former_swin-b-in1k-384x384-pre_8xb2-160k_ade20k-640x640.py,https://download.openmmlab.com/mmsegmentation/v0.5/mask2former/mask2former_swin-b-in1k-384x384-pre_8xb2-160k_ade20k-640x640/mask2former_swin-b-in1k-384x384-pre_8xb2-160k_ade20k-640x640_20221129_125118-35e3a2c7.pth,12.479720454261825,"(640,640)",V100,ADE20K,52.44
Mask2Former_Swin-B (in22k),mask2former,configs/mask2former/mask2former_swin-b-in22k-384x384-pre_8xb2-160k_ade20k-640x640.py,https://download.openmmlab.com/mmsegmentation/v0.5/mask2former/mask2former_swin-b-in22k-384x384-pre_8xb2-160k_ade20k-640x640/mask2former_swin-b-in22k-384x384-pre_8xb2-160k_ade20k-640x640_20221203_235230-622e093b.pth,12.430080795525171,"(640,640)",V100,ADE20K,53.9
UPerNet_DeiT-S + LN + MLN,vit,configs/vit/vit_deit-s16-ln_mln_upernet_512x512_160k_ade20k-512x512.py,https://download.openmmlab.com/mmsegmentation/v0.5/vit/upernet_deit-s16_ln_mln_512x512_160k_ade20k/upernet_deit-s16_ln_mln_512x512_160k_ade20k_20210621_161021-c0cd652f.pth,12.39003840911907,"(512,512)",V100,ADE20K,43.52
KNet_R-50-D8,knet,configs/knet/knet-s3_r50-d8_deeplabv3_8xb2-adamw-80k_ade20k-512x512.py,https://download.openmmlab.com/mmsegmentation/v0.5/knet/knet_s3_deeplabv3_r50-d8_8x2_512x512_adamw_80k_ade20k/knet_s3_deeplabv3_r50-d8_8x2_512x512_adamw_80k_ade20k_20220228_041642-00c8fbeb.pth,12.100677637947724,"(512,512)",V100,ADE20K,45.06
UPerNet_Swin-B,swin,configs/swin/swin-base-patch4-window12-in1k-384x384-pre_upernet_8xb2-160k_ade20k-512x512.py,https://download.openmmlab.com/mmsegmentation/v0.5/swin/upernet_swin_base_patch4_window12_512x512_160k_ade20k_pretrain_384x384_1K/upernet_swin_base_patch4_window12_512x512_160k_ade20k_pretrain_384x384_1K_20210531_132020-05b22ea4.pth,12.100677637947724,"(512,512)",V100,ADE20K,48.35
FastFCN_R-50-D32,fastfcn,configs/fastfcn/fastfcn_r50-d32_jpu_aspp_4xb4-80k_ade20k-512x512.py,https://download.openmmlab.com/mmsegmentation/v0.5/fastfcn/fastfcn_r50-d32_jpu_aspp_512x512_80k_ade20k/fastfcn_r50-d32_jpu_aspp_512x512_80k_ade20k_20211013_190619-3aa40f2d.pth,12.059816690786299,"(512,1024)",V100,ADE20K,41.88
UPerNet_PCPVT-B,twins,configs/twins/twins_pcpvt-b_uperhead_8xb2-160k_ade20k-512x512.py,https://download.openmmlab.com/mmsegmentation/v0.5/twins/twins_pcpvt-b_uperhead_8x2_512x512_160k_ade20k/twins_pcpvt-b_uperhead_8x2_512x512_160k_ade20k_20211130_141020-02094ea5.pth,12.039489525644113,"(512,512)",V100,ADE20K,47.91
DeepLabV3+_S-101-D8,resnest,configs/resnest/resnest_s101-d8_deeplabv3plus_4xb4-160k_ade20k-512x512.py,https://download.openmmlab.com/mmsegmentation/v0.5/resnest/deeplabv3plus_s101-d8_512x512_160k_ade20k/deeplabv3plus_s101-d8_512x512_160k_ade20k_20200807_144503-27b26226.pth,11.96029183112068,"(512,512)",V100,ADE20K,46.47
Segformer_MIT-B5,segformer,configs/segformer/segformer_mit-b5_8xb2-160k_ade20k-512x512.py,https://download.openmmlab.com/mmsegmentation/v0.5/segformer/segformer_mit-b5_512x512_160k_ade20k/segformer_mit-b5_512x512_160k_ade20k_20210726_145235-94cedf59.pth,11.890606420927469,"(512,512)",V100,ADE20K,49.13
FPN_PoolFormer-S36,poolformer,,,11.340440009072351,"(512,512)",V100,ADE20K,41.61
Segformer_MIT-B5,segformer,configs/segformer/segformer_mit-b5_8xb2-160k_ade20k-640x640.py,https://download.openmmlab.com/mmsegmentation/v0.5/segformer/segformer_mit-b5_640x640_160k_ade20k/segformer_mit-b5_640x640_160k_ade20k_20210801_121243-41d2845b.pth,11.299435028248588,"(640,640)",V100,ADE20K,49.62
PSPNet_M-V2-D8,mobilenet_v2,configs/mobilenet_v2/mobilenet-v2-d8_pspnet_4xb2-80k_cityscapes-512x1024.py,https://download.openmmlab.com/mmsegmentation/v0.5/mobilenet_v2/pspnet_m-v2-d8_512x1024_80k_cityscapes/pspnet_m-v2-d8_512x1024_80k_cityscapes_20200825_124817-19e81d51.pth,11.19946242580356,"(512,1024)",V100,Cityscapes,70.23
UPerNet_DeiT-S + MLN,vit,configs/vit/vit_deit-s16_mln_upernet_8xb2-160k_ade20k-512x512.py,https://download.openmmlab.com/mmsegmentation/v0.5/vit/upernet_deit-s16_mln_512x512_160k_ade20k/upernet_deit-s16_mln_512x512_160k_ade20k_20210621_161021-fb9a5dfb.pth,11.179429849077696,"(512,512)",V100,ADE20K,43.82
PSPNet_R-101-D8,pspnet,configs/pspnet/pspnet_r101-d8_4xb4-80k_coco-stuff164k-512x512.py,https://download.openmmlab.com/mmsegmentation/v0.5/pspnet/pspnet_r101-d8_512x512_4x4_80k_coco-stuff164k/pspnet_r101-d8_512x512_4x4_80k_coco-stuff164k_20210707_152034-7eb41789.pth,11.1000111000111,"(512,512)",V100,COCO-Stuff 164k,40.34
PSPNet_R-101-D8,pspnet,configs/pspnet/pspnet_r101-d8_4xb4-20k_coco-stuff10k-512x512.py,https://download.openmmlab.com/mmsegmentation/v0.5/pspnet/pspnet_r101-d8_512x512_4x4_20k_coco-stuff10k/pspnet_r101-d8_512x512_4x4_20k_coco-stuff10k_20210820_232135-76aae482.pth,11.1000111000111,"(512,512)",V100,COCO-Stuff 10k,37.26
UPerNet_ConvNeXt-B,convnext,configs/convnext/convnext-base_upernet_8xb2-amp-160k_ade20k-640x640.py,https://download.openmmlab.com/mmsegmentation/v0.5/convnext/upernet_convnext_base_fp16_640x640_160k_ade20k/upernet_convnext_base_fp16_640x640_160k_ade20k_20220227_182859-9280e39b.pth,10.880208900010881,"(640,640)",V100,ADE20K,52.13
DeepLabV3_R-50-D8,deeplabv3,configs/deeplabv3/deeplabv3_r50-d8_4xb4-20k_coco-stuff10k-512x512.py,https://download.openmmlab.com/mmsegmentation/v0.5/deeplabv3/deeplabv3_r50-d8_512x512_4x4_20k_coco-stuff10k/deeplabv3_r50-d8_512x512_4x4_20k_coco-stuff10k_20210821_043025-b35f789d.pth,10.800302408467436,"(512,512)",V100,COCO-Stuff 10k,34.66
DeepLabV3_R-50-D8,deeplabv3,configs/deeplabv3/deeplabv3_r50-d8_4xb4-80k_coco-stuff164k-512x512.py,https://download.openmmlab.com/mmsegmentation/v0.5/deeplabv3/deeplabv3_r50-d8_512x512_4x4_80k_coco-stuff164k/deeplabv3_r50-d8_512x512_4x4_80k_coco-stuff164k_20210709_163016-88675c24.pth,10.800302408467436,"(512,512)",V100,COCO-Stuff 164k,39.38
UPerNet_SVT-L,twins,configs/twins/twins_pcpvt-l_uperhead_8xb2-160k_ade20k-512x512.py,https://download.openmmlab.com/mmsegmentation/v0.5/twins/twins_svt-l_uperhead_8x2_512x512_160k_ade20k/twins_svt-l_uperhead_8x2_512x512_160k_ade20k_20211130_141005-3e2cae61.pth,10.729613733905579,"(512,512)",V100,ADE20K,49.65
UPerNet_PCPVT-L,twins,configs/twins/twins_pcpvt-l_uperhead_8xb2-160k_ade20k-512x512.py,https://download.openmmlab.com/mmsegmentation/v0.5/twins/twins_pcpvt-l_uperhead_8x2_512x512_160k_ade20k/twins_pcpvt-l_uperhead_8x2_512x512_160k_ade20k_20211201_075053-c6095c07.pth,10.699764605178688,"(512,512)",V100,ADE20K,49.35
ISANet_R-101-D8,isanet,configs/isanet/isanet_r101-d8_4xb4-80k_ade20k-512x512.py,https://download.openmmlab.com/mmsegmentation/v0.5/isanet/isanet_r101-d8_512x512_80k_ade20k/isanet_r101-d8_512x512_80k_ade20k_20210903_162056-68b235c2.pth,10.559662090813093,"(512,512)",V100,ADE20K,43.51
ISANet_R-101-D8,isanet,configs/isanet/isanet_r101-d8_4xb4-160k_ade20k-512x512.py,https://download.openmmlab.com/mmsegmentation/v0.5/isanet/isanet_r101-d8_512x512_160k_ade20k/isanet_r101-d8_512x512_160k_ade20k_20210903_211431-a7879dcd.pth,10.559662090813093,"(512,512)",V100,ADE20K,43.8
OCRNet_HRNetV2p-W18-Small,ocrnet,configs/ocrnet/ocrnet_hr18s_4xb2-40k_cityscapes-512x1024.py,https://download.openmmlab.com/mmsegmentation/v0.5/ocrnet/ocrnet_hr18s_512x1024_40k_cityscapes/ocrnet_hr18s_512x1024_40k_cityscapes_20200601_033304-fa2436c2.pth,10.450412791305256,"(512,1024)",V100,Cityscapes,74.3
DPT_ViT-B,dpt,configs/dpt/dpt_vit-b16_8xb2-160k_ade20k-512x512.py,https://download.openmmlab.com/mmsegmentation/v0.5/dpt/dpt_vit-b16_512x512_160k_ade20k/dpt_vit-b16_512x512_160k_ade20k-db31cf52.pth,10.410160316468874,"(512,512)",V100,ADE20K,46.97
UPerNet_DeiT-B,vit,configs/vit/vit_deit-b16_upernet_8xb2-160k_ade20k-512x512.py,https://download.openmmlab.com/mmsegmentation/v0.5/vit/upernet_deit-b16_512x512_160k_ade20k/upernet_deit-b16_512x512_160k_ade20k_20210621_180100-828705d7.pth,10.38961038961039,"(512,512)",V100,ADE20K,45.36
FCN_R-50-D16,fcn,configs/fcn/fcn-d6_r50-d16_4xb2-80k_cityscapes-512x1024.py,https://download.openmmlab.com/mmsegmentation/v0.5/fcn/fcn_d6_r50-d16_512x1024_80k_cityscapes/fcn_d6_r50-d16_512x1024_80k_cityscapes_20210306_115604-133c292f.pth,10.3498240529911,"(512,1024)",V100,Cityscapes,77.27
FPN_R-101,sem_fpn,configs/sem_fpn/fpn_r101_4xb2-80k_cityscapes-512x1024.py,https://download.openmmlab.com/mmsegmentation/v0.5/sem_fpn/fpn_r101_512x1024_80k_cityscapes/fpn_r101_512x1024_80k_cityscapes_20200717_012416-c5800d4c.pth,10.290183165260341,"(512,1024)",V100,Cityscapes,75.8
FCN_R-50-D16,fcn,configs/fcn/fcn-d6_r50-d16_4xb2-40k_cityscapes-512x1024.py,https://download.openmmlab.com/mmsegmentation/v0.5/fcn/fcn_d6_r50-d16_512x1024_40k_cityscapes/fcn_d6_r50-d16_512x1024_40k_cityscapes_20210305_130133-98d5d1bc.pth,10.21972406745018,"(512,1024)",V100,Cityscapes,77.06
FCN_R-50b-D16,fcn,configs/fcn/fcn-d6_r50b-d16_4xb2-80k_cityscapes-512x1024.py,https://download.openmmlab.com/mmsegmentation/v0.5/fcn/fcn_d6_r50b-d16_512x1024_80k_cityscapes/fcn_d6_r50b-d16_512x1024_80k_cityscapes_20210311_125550-6a0b62e9.pth,10.159504216194248,"(512,1024)",V100,Cityscapes,76.99
DeepLabV3_R-101-D8,deeplabv3,configs/deeplabv3/deeplabv3_r101-d8_4xb4-80k_ade20k-512x512.py,https://download.openmmlab.com/mmsegmentation/v0.5/deeplabv3/deeplabv3_r101-d8_512x512_80k_ade20k/deeplabv3_r101-d8_512x512_80k_ade20k_20200615_021256-d89c7fa4.pth,10.13993104846887,"(512,512)",V100,ADE20K,44.08
FCN_R-101-D8,fcn,configs/fcn/fcn_r101-d8_4xb4-40k_pascal-context-480x480.py,https://download.openmmlab.com/mmsegmentation/v0.5/fcn/fcn_r101-d8_480x480_40k_pascal_context/fcn_r101-d8_480x480_40k_pascal_context_20210421_154757-b5e97937.pth,9.930486593843098,"(480,480)",V100,Pascal Context,44.43
DeepLabV3_R-101-D8,deeplabv3,configs/deeplabv3/deeplabv3_r101-d8_4xb4-20k_voc12aug-512x512.py,https://download.openmmlab.com/mmsegmentation/v0.5/deeplabv3/deeplabv3_r101-d8_512x512_20k_voc12aug/deeplabv3_r101-d8_512x512_20k_voc12aug_20200617_010932-8d13832f.pth,9.809691975671964,"(512,512)",V100,Pascal VOC 2012 + Aug,78.7
UPerNet_DeiT-B,vit,configs/vit/vit_deit-b16_upernet_8xb2-80k_ade20k-512x52.py,https://download.openmmlab.com/mmsegmentation/v0.5/vit/upernet_deit-b16_512x512_80k_ade20k/upernet_deit-b16_512x512_80k_ade20k_20210624_130529-1e090789.pth,9.689922480620154,"(512,512)",V100,ADE20K,45.24
PSPNet_R-101-D8,pspnet,configs/pspnet/pspnet_r101-d8_4xb4-40k_pascal-context-480x480.py,https://download.openmmlab.com/mmsegmentation/v0.5/pspnet/pspnet_r101-d8_480x480_40k_pascal_context/pspnet_r101-d8_480x480_40k_pascal_context_20200911_211210-bf0f5d7c.pth,9.679605072113057,"(480,480)",V100,Pascal Context,46.6
